Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533103404
Firmware Version,3.0
Calibration Date,03/12/2014
Test Name,MANUAL_014
Test Start Time,13:28:02
Test Start Date,06/03/2018
Test Length [D:H:M],1:1:57
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.027
PM1 Minimum [mg/m3],0.000
PM1 Maximum [mg/m3],1.07
PM1 TWA [mg/m3],0.055
PM2.5 Average [mg/m3],0.027
PM2.5 Minimum [mg/m3],0.000
PM2.5 Maximum [mg/m3],1.07
PM2.5 TWA [mg/m3],0.056
PM4 Average [mg/m3],0.027
PM4 Minimum [mg/m3],0.000
PM4 Maximum [mg/m3],1.07
PM4 TWA [mg/m3],0.056
PM10 Average [mg/m3],0.027
PM10 Minimum [mg/m3],0.000
PM10 Maximum [mg/m3],1.07
PM10 TWA [mg/m3],0.056
TOTAL Average [mg/m3],0.027
TOTAL Minimum [mg/m3],0.000
TOTAL Maximum [mg/m3],1.07
TOTAL TWA [mg/m3],0.056
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,1557

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
30600,0.029,0.030,0.030,0.030,0.030,,
30660,0.028,0.029,0.029,0.029,0.029,,
30720,0.028,0.029,0.029,0.029,0.029,,
30780,0.027,0.028,0.028,0.028,0.028,,
30840,0.027,0.027,0.027,0.027,0.027,,
30900,0.025,0.026,0.026,0.026,0.026,,
30960,0.025,0.026,0.026,0.026,0.026,,
31020,0.024,0.025,0.025,0.025,0.025,,
31080,0.024,0.025,0.025,0.025,0.025,,
31140,0.023,0.024,0.024,0.024,0.024,,
31200,0.023,0.023,0.023,0.023,0.023,,
31260,0.022,0.023,0.023,0.023,0.023,,
31320,0.022,0.022,0.022,0.022,0.022,,
31380,0.021,0.022,0.022,0.022,0.022,,
31440,0.021,0.021,0.021,0.021,0.021,,
31500,0.020,0.021,0.021,0.021,0.021,,
31560,0.020,0.020,0.020,0.020,0.020,,
31620,0.019,0.020,0.020,0.020,0.020,,
31680,0.019,0.020,0.020,0.020,0.020,,
31740,0.019,0.019,0.019,0.019,0.019,,
31800,0.018,0.019,0.019,0.019,0.019,,
31860,0.018,0.018,0.018,0.018,0.018,,
31920,0.017,0.018,0.018,0.018,0.018,,
31980,0.017,0.018,0.018,0.018,0.018,,
32040,0.017,0.017,0.017,0.017,0.017,,
32100,0.017,0.017,0.017,0.017,0.017,,
32160,0.015,0.016,0.016,0.016,0.016,,
32220,0.016,0.016,0.016,0.016,0.016,,
32280,0.015,0.016,0.016,0.016,0.016,,
32340,0.015,0.015,0.015,0.015,0.015,,
32400,0.014,0.014,0.014,0.014,0.014,,
32460,0.014,0.014,0.014,0.014,0.014,,
32520,0.014,0.014,0.014,0.014,0.014,,
32580,0.014,0.014,0.014,0.014,0.014,,
32640,0.014,0.014,0.014,0.014,0.014,,
32700,0.013,0.014,0.014,0.014,0.014,,
32760,0.013,0.013,0.013,0.013,0.013,,
32820,0.013,0.013,0.013,0.013,0.013,,
32880,0.013,0.013,0.013,0.013,0.013,,
32940,0.012,0.012,0.012,0.012,0.012,,
33000,0.012,0.012,0.012,0.012,0.012,,
33060,0.012,0.012,0.012,0.012,0.012,,
33120,0.011,0.011,0.011,0.011,0.011,,
33180,0.011,0.012,0.012,0.012,0.012,,
33240,0.011,0.011,0.011,0.011,0.011,,
33300,0.011,0.011,0.011,0.011,0.011,,
33360,0.011,0.011,0.011,0.011,0.011,,
33420,0.010,0.010,0.010,0.010,0.010,,
33480,0.010,0.010,0.010,0.010,0.010,,
33540,0.010,0.010,0.010,0.010,0.010,,
33600,0.010,0.010,0.010,0.010,0.010,,
33660,0.010,0.010,0.010,0.010,0.010,,
33720,0.009,0.009,0.009,0.009,0.009,,
33780,0.009,0.009,0.009,0.009,0.009,,
33840,0.009,0.010,0.010,0.010,0.010,,
33900,0.009,0.009,0.009,0.009,0.009,,
33960,0.009,0.009,0.009,0.009,0.009,,
34020,0.009,0.009,0.009,0.009,0.009,,
34080,0.009,0.009,0.009,0.009,0.009,,
34140,0.008,0.008,0.008,0.008,0.008,,
34200,0.008,0.008,0.008,0.008,0.008,,
34260,0.008,0.009,0.009,0.009,0.009,,
34320,0.008,0.008,0.008,0.008,0.008,,
34380,0.008,0.008,0.008,0.008,0.008,,
34440,0.008,0.008,0.008,0.008,0.008,,
34500,0.008,0.008,0.008,0.008,0.008,,
34560,0.008,0.008,0.008,0.008,0.008,,
34620,0.008,0.008,0.008,0.008,0.008,,
34680,0.008,0.008,0.008,0.008,0.008,,
34740,0.008,0.008,0.008,0.008,0.008,,
34800,0.007,0.008,0.008,0.008,0.008,,
34860,0.007,0.007,0.007,0.007,0.007,,
34920,0.007,0.007,0.007,0.007,0.007,,
34980,0.007,0.007,0.007,0.007,0.007,,
35040,0.007,0.007,0.007,0.007,0.007,,
35100,0.007,0.007,0.007,0.007,0.007,,
35160,0.006,0.007,0.007,0.007,0.007,,
35220,0.007,0.007,0.007,0.007,0.007,,
35280,0.006,0.006,0.006,0.006,0.006,,
35340,0.006,0.006,0.006,0.006,0.006,,
35400,0.006,0.006,0.006,0.006,0.006,,
35460,0.006,0.006,0.006,0.006,0.006,,
35520,0.006,0.006,0.006,0.006,0.006,,
35580,0.005,0.005,0.005,0.005,0.005,,
35640,0.003,0.003,0.003,0.003,0.003,,
35700,0.002,0.002,0.002,0.002,0.002,,
35760,0.002,0.002,0.002,0.002,0.002,,
35820,0.001,0.001,0.001,0.001,0.001,,
35880,0.001,0.001,0.001,0.001,0.001,,
35940,0.001,0.001,0.001,0.001,0.001,,
36000,0.001,0.001,0.001,0.001,0.001,,
36060,0.001,0.001,0.001,0.001,0.001,,
36120,0.000,0.000,0.000,0.000,0.000,,
36180,0.000,0.000,0.000,0.000,0.000,,
36240,0.699,0.705,0.710,0.716,0.716,,
36300,1.07,1.07,1.07,1.07,1.07,,
36360,0.722,0.725,0.727,0.727,0.727,,
36420,0.489,0.492,0.492,0.493,0.493,,
36480,0.341,0.343,0.344,0.344,0.344,,
36540,0.239,0.240,0.240,0.241,0.241,,
36600,0.190,0.192,0.192,0.192,0.192,,
36660,0.206,0.208,0.208,0.208,0.208,,
36720,0.211,0.213,0.213,0.213,0.213,,
36780,0.210,0.212,0.212,0.212,0.212,,
36840,0.207,0.209,0.210,0.210,0.210,,
36900,0.201,0.203,0.204,0.204,0.204,,
36960,0.197,0.199,0.199,0.199,0.199,,
37020,0.192,0.194,0.194,0.194,0.194,,
37080,0.187,0.190,0.190,0.190,0.190,,
37140,0.182,0.184,0.184,0.184,0.184,,
37200,0.178,0.181,0.181,0.181,0.181,,
37260,0.173,0.175,0.175,0.175,0.175,,
37320,0.169,0.171,0.171,0.171,0.171,,
37380,0.165,0.167,0.167,0.167,0.167,,
37440,0.159,0.161,0.161,0.161,0.161,,
37500,0.153,0.155,0.155,0.155,0.155,,
37560,0.150,0.152,0.152,0.152,0.152,,
37620,0.144,0.145,0.145,0.145,0.145,,
37680,0.140,0.142,0.142,0.142,0.142,,
37740,0.136,0.137,0.137,0.137,0.137,,
37800,0.130,0.132,0.132,0.132,0.132,,
37860,0.128,0.129,0.129,0.129,0.129,,
37920,0.123,0.124,0.124,0.124,0.124,,
37980,0.119,0.120,0.120,0.120,0.120,,
38040,0.115,0.117,0.117,0.117,0.117,,
38100,0.112,0.114,0.114,0.114,0.114,,
38160,0.108,0.110,0.110,0.110,0.110,,
38220,0.105,0.106,0.106,0.106,0.106,,
38280,0.102,0.103,0.103,0.103,0.103,,
38340,0.100,0.102,0.102,0.102,0.102,,
38400,0.097,0.098,0.098,0.098,0.098,,
38460,0.093,0.095,0.095,0.095,0.095,,
38520,0.090,0.091,0.091,0.091,0.091,,
38580,0.088,0.089,0.089,0.089,0.089,,
38640,0.086,0.087,0.087,0.087,0.087,,
38700,0.084,0.085,0.085,0.085,0.085,,
38760,0.081,0.082,0.082,0.082,0.082,,
38820,0.079,0.080,0.080,0.080,0.080,,
38880,0.077,0.078,0.078,0.078,0.078,,
38940,0.074,0.075,0.075,0.075,0.075,,
39000,0.072,0.073,0.073,0.073,0.073,,
39060,0.070,0.071,0.071,0.071,0.071,,
39120,0.069,0.070,0.070,0.070,0.070,,
39180,0.066,0.066,0.066,0.066,0.066,,
39240,0.065,0.065,0.065,0.065,0.065,,
39300,0.063,0.063,0.063,0.063,0.063,,
39360,0.062,0.062,0.062,0.062,0.062,,
39420,0.060,0.060,0.060,0.060,0.060,,
39480,0.058,0.059,0.059,0.059,0.059,,
39540,0.056,0.057,0.057,0.057,0.057,,
39600,0.055,0.055,0.055,0.055,0.055,,
39660,0.053,0.054,0.054,0.054,0.054,,
39720,0.052,0.053,0.053,0.053,0.053,,
39780,0.051,0.051,0.051,0.051,0.051,,
39840,0.050,0.051,0.051,0.051,0.051,,
39900,0.048,0.049,0.049,0.049,0.049,,
39960,0.047,0.048,0.048,0.048,0.048,,
40020,0.046,0.047,0.047,0.047,0.047,,
40080,0.046,0.046,0.046,0.046,0.046,,
40140,0.044,0.045,0.045,0.045,0.045,,
40200,0.043,0.043,0.043,0.043,0.043,,
40260,0.042,0.042,0.042,0.042,0.042,,
40320,0.041,0.041,0.041,0.041,0.041,,
40380,0.040,0.040,0.040,0.040,0.040,,
40440,0.039,0.039,0.039,0.039,0.039,,
40500,0.038,0.039,0.039,0.039,0.039,,
40560,0.037,0.038,0.038,0.038,0.038,,
40620,0.036,0.037,0.037,0.037,0.037,,
40680,0.035,0.035,0.035,0.035,0.035,,
40740,0.035,0.036,0.036,0.036,0.036,,
40800,0.034,0.034,0.034,0.034,0.034,,
40860,0.033,0.034,0.034,0.034,0.034,,
40920,0.032,0.033,0.033,0.033,0.033,,
40980,0.032,0.032,0.032,0.032,0.032,,
41040,0.031,0.031,0.031,0.031,0.031,,
41100,0.031,0.031,0.031,0.031,0.031,,
41160,0.030,0.030,0.030,0.030,0.030,,
41220,0.030,0.030,0.030,0.030,0.030,,
41280,0.028,0.028,0.028,0.028,0.028,,
41340,0.028,0.028,0.028,0.028,0.028,,
41400,0.027,0.027,0.027,0.027,0.027,,
41460,0.027,0.028,0.028,0.028,0.028,,
41520,0.026,0.027,0.027,0.027,0.027,,
41580,0.026,0.026,0.026,0.026,0.026,,
41640,0.025,0.025,0.025,0.025,0.025,,
41700,0.024,0.025,0.025,0.025,0.025,,
41760,0.024,0.025,0.025,0.025,0.025,,
41820,0.024,0.024,0.024,0.024,0.024,,
41880,0.023,0.024,0.024,0.024,0.024,,
41940,0.022,0.023,0.023,0.023,0.023,,
42000,0.022,0.022,0.022,0.022,0.022,,
42060,0.022,0.023,0.023,0.023,0.023,,
42120,0.021,0.021,0.021,0.021,0.021,,
42180,0.021,0.021,0.021,0.021,0.021,,
42240,0.020,0.020,0.020,0.020,0.020,,
42300,0.020,0.021,0.021,0.021,0.021,,
42360,0.020,0.020,0.020,0.020,0.020,,
42420,0.019,0.019,0.019,0.019,0.019,,
42480,0.019,0.019,0.019,0.019,0.019,,
42540,0.018,0.019,0.019,0.019,0.019,,
42600,0.018,0.018,0.018,0.018,0.018,,
42660,0.018,0.018,0.018,0.018,0.018,,
42720,0.017,0.018,0.018,0.018,0.018,,
42780,0.017,0.017,0.017,0.017,0.017,,
42840,0.017,0.017,0.017,0.017,0.017,,
42900,0.017,0.017,0.017,0.017,0.017,,
42960,0.016,0.017,0.017,0.017,0.017,,
43020,0.016,0.016,0.016,0.016,0.016,,
43080,0.016,0.016,0.016,0.016,0.016,,
43140,0.015,0.016,0.016,0.016,0.016,,
43200,0.015,0.015,0.015,0.015,0.015,,
43260,0.015,0.015,0.015,0.015,0.015,,
43320,0.015,0.015,0.015,0.015,0.015,,
43380,0.014,0.015,0.015,0.015,0.015,,
43440,0.014,0.014,0.015,0.015,0.015,,
43500,0.014,0.014,0.014,0.014,0.014,,
43560,0.014,0.014,0.014,0.014,0.014,,
43620,0.014,0.014,0.014,0.014,0.014,,
43680,0.013,0.013,0.013,0.013,0.013,,
43740,0.013,0.013,0.013,0.013,0.013,,
43800,0.013,0.013,0.013,0.013,0.013,,
43860,0.013,0.013,0.013,0.013,0.013,,
43920,0.013,0.013,0.013,0.013,0.013,,
43980,0.012,0.012,0.012,0.012,0.012,,
44040,0.012,0.012,0.012,0.012,0.012,,
44100,0.012,0.012,0.012,0.012,0.012,,
44160,0.011,0.012,0.012,0.012,0.012,,
44220,0.011,0.011,0.011,0.011,0.011,,
44280,0.011,0.011,0.011,0.011,0.011,,
44340,0.011,0.011,0.011,0.011,0.011,,
44400,0.011,0.011,0.011,0.011,0.011,,
44460,0.011,0.011,0.011,0.011,0.011,,
44520,0.011,0.011,0.011,0.011,0.011,,
44580,0.011,0.011,0.011,0.011,0.011,,
44640,0.010,0.010,0.010,0.010,0.010,,
44700,0.011,0.011,0.011,0.011,0.011,,
44760,0.010,0.010,0.010,0.010,0.010,,
44820,0.010,0.010,0.010,0.010,0.010,,
44880,0.010,0.010,0.010,0.010,0.010,,
44940,0.010,0.010,0.010,0.010,0.010,,
45000,0.010,0.010,0.010,0.010,0.010,,
45060,0.009,0.010,0.010,0.010,0.010,,
45120,0.009,0.010,0.010,0.010,0.010,,
45180,0.009,0.009,0.009,0.009,0.009,,
45240,0.009,0.009,0.009,0.009,0.009,,
45300,0.009,0.009,0.009,0.009,0.009,,
45360,0.009,0.009,0.009,0.009,0.009,,
45420,0.008,0.009,0.009,0.009,0.009,,
45480,0.009,0.009,0.009,0.009,0.009,,
45540,0.009,0.009,0.009,0.009,0.009,,
45600,0.008,0.008,0.008,0.008,0.008,,
45660,0.008,0.008,0.008,0.008,0.008,,
45720,0.008,0.008,0.008,0.008,0.008,,
45780,0.008,0.008,0.008,0.008,0.008,,
45840,0.008,0.008,0.008,0.008,0.008,,
45900,0.008,0.008,0.008,0.008,0.008,,
45960,0.008,0.008,0.008,0.008,0.008,,
46020,0.008,0.008,0.008,0.008,0.008,,
46080,0.008,0.008,0.008,0.008,0.008,,
46140,0.007,0.008,0.008,0.008,0.008,,
46200,0.007,0.007,0.007,0.007,0.007,,
46260,0.007,0.007,0.007,0.007,0.007,,
46320,0.007,0.007,0.007,0.007,0.007,,
46380,0.007,0.007,0.007,0.007,0.007,,
46440,0.007,0.007,0.007,0.007,0.007,,
46500,0.007,0.007,0.007,0.007,0.007,,
46560,0.007,0.007,0.007,0.007,0.007,,
46620,0.006,0.007,0.007,0.007,0.007,,
46680,0.006,0.007,0.007,0.007,0.007,,
46740,0.007,0.007,0.007,0.007,0.007,,
46800,0.006,0.006,0.006,0.006,0.006,,
46860,0.006,0.006,0.006,0.006,0.006,,
46920,0.006,0.006,0.006,0.007,0.007,,
46980,0.006,0.006,0.006,0.006,0.006,,
47040,0.006,0.006,0.006,0.006,0.006,,
47100,0.006,0.007,0.007,0.007,0.007,,
47160,0.006,0.006,0.006,0.006,0.006,,
47220,0.006,0.006,0.006,0.006,0.006,,
47280,0.006,0.006,0.006,0.006,0.006,,
47340,0.006,0.006,0.006,0.006,0.006,,
47400,0.006,0.006,0.006,0.006,0.006,,
47460,0.005,0.005,0.005,0.005,0.005,,
47520,0.005,0.005,0.005,0.005,0.005,,
47580,0.005,0.006,0.006,0.006,0.006,,
47640,0.005,0.005,0.005,0.005,0.005,,
47700,0.005,0.005,0.005,0.005,0.005,,
47760,0.005,0.006,0.006,0.006,0.006,,
47820,0.005,0.005,0.005,0.005,0.005,,
47880,0.005,0.005,0.005,0.005,0.005,,
47940,0.005,0.005,0.005,0.005,0.005,,
48000,0.005,0.005,0.005,0.005,0.005,,
48060,0.005,0.005,0.005,0.005,0.005,,
48120,0.005,0.005,0.005,0.005,0.005,,
48180,0.005,0.005,0.005,0.005,0.005,,
48240,0.004,0.005,0.005,0.005,0.005,,
48300,0.005,0.005,0.005,0.005,0.005,,
48360,0.004,0.004,0.004,0.004,0.004,,
48420,0.005,0.005,0.005,0.005,0.005,,
48480,0.004,0.005,0.005,0.005,0.005,,
48540,0.004,0.004,0.004,0.004,0.004,,
48600,0.004,0.004,0.004,0.004,0.004,,
48660,0.004,0.004,0.004,0.004,0.004,,
48720,0.004,0.004,0.004,0.004,0.004,,
48780,0.004,0.004,0.004,0.004,0.004,,
48840,0.004,0.004,0.004,0.004,0.004,,
48900,0.004,0.004,0.004,0.004,0.004,,
48960,0.004,0.004,0.004,0.004,0.004,,
49020,0.004,0.004,0.004,0.004,0.004,,
49080,0.004,0.004,0.004,0.004,0.004,,
49140,0.004,0.004,0.004,0.004,0.004,,
49200,0.004,0.004,0.004,0.004,0.004,,
49260,0.004,0.004,0.004,0.004,0.004,,
49320,0.004,0.004,0.004,0.004,0.004,,
49380,0.004,0.004,0.004,0.004,0.004,,
49440,0.004,0.004,0.004,0.004,0.004,,
49500,0.004,0.004,0.004,0.004,0.004,,
49560,0.004,0.004,0.004,0.004,0.004,,
49620,0.004,0.004,0.004,0.004,0.004,,
49680,0.004,0.004,0.004,0.004,0.004,,
49740,0.004,0.004,0.004,0.004,0.004,,
49800,0.003,0.003,0.003,0.003,0.003,,
49860,0.003,0.004,0.004,0.004,0.004,,
49920,0.003,0.003,0.003,0.003,0.003,,
49980,0.003,0.003,0.003,0.003,0.003,,
50040,0.003,0.003,0.003,0.003,0.003,,
50100,0.003,0.003,0.003,0.003,0.003,,
50160,0.003,0.003,0.003,0.003,0.003,,
50220,0.003,0.003,0.003,0.003,0.003,,
50280,0.003,0.003,0.003,0.003,0.003,,
50340,0.003,0.003,0.003,0.003,0.003,,
50400,0.003,0.003,0.003,0.003,0.003,,
50460,0.003,0.003,0.003,0.003,0.003,,
50520,0.003,0.003,0.003,0.003,0.003,,
50580,0.003,0.003,0.003,0.003,0.003,,
50640,0.003,0.003,0.003,0.003,0.003,,
50700,0.003,0.003,0.003,0.003,0.003,,
50760,0.003,0.003,0.003,0.003,0.003,,
50820,0.003,0.003,0.003,0.003,0.003,,
50880,0.003,0.003,0.003,0.003,0.003,,
50940,0.003,0.003,0.003,0.003,0.003,,
51000,0.003,0.003,0.003,0.003,0.003,,
51060,0.003,0.003,0.003,0.003,0.003,,
51120,0.003,0.003,0.003,0.003,0.003,,
51180,0.003,0.003,0.003,0.003,0.003,,
51240,0.003,0.003,0.003,0.003,0.003,,
51300,0.003,0.003,0.003,0.003,0.003,,
51360,0.003,0.003,0.003,0.003,0.003,,
51420,0.003,0.003,0.003,0.003,0.003,,
51480,0.003,0.003,0.003,0.003,0.003,,
51540,0.003,0.003,0.003,0.003,0.003,,
51600,0.002,0.002,0.002,0.002,0.002,,
51660,0.002,0.003,0.003,0.003,0.003,,
51720,0.002,0.003,0.003,0.003,0.003,,
51780,0.002,0.003,0.003,0.003,0.003,,
51840,0.003,0.003,0.003,0.003,0.003,,
51900,0.002,0.002,0.002,0.002,0.002,,
51960,0.002,0.002,0.002,0.002,0.002,,
52020,0.002,0.002,0.002,0.002,0.002,,
52080,0.002,0.002,0.002,0.002,0.002,,
52140,0.002,0.002,0.002,0.002,0.002,,
52200,0.002,0.003,0.003,0.003,0.003,,
52260,0.002,0.002,0.002,0.002,0.002,,
52320,0.002,0.002,0.002,0.002,0.002,,
52380,0.002,0.002,0.002,0.002,0.002,,
52440,0.002,0.002,0.002,0.002,0.002,,
52500,0.002,0.002,0.002,0.002,0.002,,
52560,0.002,0.002,0.002,0.002,0.002,,
52620,0.002,0.002,0.002,0.002,0.002,,
52680,0.002,0.002,0.002,0.002,0.002,,
52740,0.002,0.002,0.002,0.002,0.002,,
52800,0.002,0.002,0.002,0.002,0.002,,
52860,0.002,0.002,0.002,0.002,0.002,,
52920,0.002,0.002,0.002,0.002,0.002,,
52980,0.002,0.002,0.002,0.002,0.002,,
53040,0.002,0.002,0.002,0.002,0.002,,
53100,0.002,0.002,0.002,0.002,0.002,,
53160,0.002,0.002,0.002,0.002,0.002,,
53220,0.002,0.002,0.002,0.002,0.002,,
53280,0.002,0.002,0.002,0.002,0.002,,
53340,0.002,0.002,0.002,0.002,0.002,,
53400,0.002,0.002,0.002,0.002,0.002,,
53460,0.002,0.002,0.002,0.002,0.002,,
53520,0.002,0.002,0.002,0.002,0.002,,
53580,0.002,0.002,0.002,0.002,0.002,,
53640,0.002,0.002,0.002,0.002,0.002,,
53700,0.002,0.002,0.002,0.002,0.002,,
53760,0.002,0.002,0.002,0.002,0.002,,
53820,0.002,0.002,0.002,0.002,0.002,,
53880,0.002,0.002,0.002,0.002,0.002,,
53940,0.002,0.002,0.002,0.002,0.002,,
54000,0.002,0.002,0.002,0.002,0.002,,
54060,0.002,0.002,0.002,0.002,0.002,,
54120,0.002,0.002,0.002,0.002,0.002,,
54180,0.002,0.002,0.002,0.002,0.002,,
54240,0.002,0.002,0.002,0.002,0.002,,
54300,0.002,0.002,0.002,0.002,0.002,,
54360,0.002,0.002,0.002,0.002,0.002,,
54420,0.002,0.002,0.002,0.002,0.002,,
54480,0.002,0.002,0.002,0.002,0.002,,
54540,0.002,0.002,0.002,0.002,0.002,,
54600,0.002,0.002,0.002,0.002,0.002,,
54660,0.002,0.002,0.002,0.002,0.002,,
54720,0.002,0.002,0.002,0.002,0.002,,
54780,0.002,0.002,0.002,0.002,0.002,,
54840,0.002,0.002,0.002,0.002,0.002,,
54900,0.002,0.002,0.002,0.002,0.002,,
54960,0.002,0.002,0.002,0.002,0.002,,
55020,0.002,0.002,0.002,0.002,0.002,,
55080,0.002,0.002,0.002,0.002,0.002,,
55140,0.002,0.002,0.002,0.002,0.002,,
55200,0.002,0.002,0.002,0.002,0.002,,
55260,0.001,0.002,0.002,0.002,0.002,,
55320,0.002,0.002,0.002,0.002,0.002,,
55380,0.001,0.001,0.001,0.001,0.001,,
55440,0.002,0.002,0.002,0.002,0.002,,
55500,0.002,0.002,0.002,0.002,0.002,,
55560,0.002,0.002,0.002,0.002,0.002,,
55620,0.002,0.002,0.002,0.002,0.002,,
55680,0.002,0.002,0.002,0.002,0.002,,
55740,0.002,0.002,0.002,0.002,0.002,,
55800,0.002,0.002,0.002,0.002,0.002,,
55860,0.002,0.002,0.002,0.002,0.002,,
55920,0.002,0.002,0.002,0.002,0.002,,
55980,0.001,0.001,0.001,0.001,0.001,,
56040,0.002,0.002,0.002,0.002,0.002,,
56100,0.002,0.002,0.002,0.002,0.002,,
56160,0.002,0.002,0.002,0.002,0.002,,
56220,0.002,0.002,0.002,0.002,0.002,,
56280,0.002,0.002,0.002,0.002,0.002,,
56340,0.001,0.001,0.001,0.001,0.001,,
56400,0.001,0.001,0.001,0.001,0.001,,
56460,0.001,0.002,0.002,0.002,0.002,,
56520,0.002,0.002,0.002,0.002,0.002,,
56580,0.002,0.002,0.002,0.002,0.002,,
56640,0.002,0.002,0.002,0.002,0.002,,
56700,0.002,0.002,0.002,0.002,0.002,,
56760,0.002,0.002,0.002,0.002,0.002,,
56820,0.001,0.001,0.001,0.001,0.001,,
56880,0.002,0.002,0.002,0.002,0.002,,
56940,0.002,0.002,0.002,0.002,0.002,,
57000,0.001,0.001,0.001,0.001,0.001,,
57060,0.001,0.001,0.001,0.001,0.001,,
57120,0.001,0.002,0.002,0.002,0.002,,
57180,0.001,0.001,0.001,0.001,0.001,,
57240,0.002,0.002,0.002,0.002,0.002,,
57300,0.001,0.001,0.001,0.001,0.001,,
57360,0.001,0.001,0.001,0.001,0.001,,
57420,0.001,0.002,0.002,0.002,0.002,,
57480,0.001,0.002,0.002,0.002,0.002,,
57540,0.001,0.001,0.001,0.001,0.001,,
57600,0.001,0.001,0.001,0.001,0.001,,
57660,0.002,0.002,0.002,0.002,0.002,,
57720,0.001,0.002,0.002,0.002,0.002,,
57780,0.001,0.001,0.001,0.001,0.001,,
57840,0.001,0.001,0.001,0.001,0.001,,
57900,0.002,0.002,0.002,0.002,0.002,,
57960,0.001,0.001,0.001,0.001,0.001,,
58020,0.001,0.001,0.001,0.001,0.001,,
58080,0.001,0.001,0.001,0.001,0.001,,
58140,0.002,0.002,0.002,0.002,0.002,,
58200,0.001,0.001,0.001,0.001,0.001,,
58260,0.001,0.001,0.001,0.001,0.001,,
58320,0.002,0.002,0.002,0.002,0.002,,
58380,0.002,0.002,0.002,0.002,0.002,,
58440,0.001,0.001,0.001,0.001,0.001,,
58500,0.002,0.002,0.002,0.002,0.002,,
58560,0.001,0.001,0.001,0.001,0.001,,
58620,0.001,0.001,0.001,0.001,0.001,,
58680,0.001,0.001,0.001,0.001,0.001,,
58740,0.001,0.001,0.001,0.001,0.001,,
58800,0.001,0.001,0.001,0.001,0.001,,
58860,0.002,0.002,0.002,0.002,0.002,,
58920,0.001,0.001,0.001,0.001,0.001,,
58980,0.001,0.001,0.001,0.001,0.001,,
59040,0.001,0.001,0.001,0.001,0.001,,
59100,0.001,0.001,0.001,0.001,0.001,,
59160,0.001,0.001,0.001,0.001,0.001,,
59220,0.001,0.001,0.001,0.001,0.001,,
59280,0.001,0.001,0.001,0.001,0.001,,
59340,0.001,0.001,0.001,0.001,0.001,,
59400,0.001,0.001,0.001,0.001,0.001,,
59460,0.001,0.001,0.001,0.001,0.001,,
59520,0.001,0.001,0.001,0.001,0.001,,
59580,0.001,0.001,0.001,0.001,0.001,,
59640,0.001,0.002,0.002,0.002,0.002,,
59700,0.001,0.001,0.001,0.001,0.001,,
59760,0.001,0.001,0.001,0.001,0.001,,
59820,0.001,0.001,0.001,0.001,0.001,,
59880,0.001,0.001,0.001,0.001,0.001,,
59940,0.001,0.001,0.001,0.001,0.001,,
60000,0.001,0.001,0.001,0.001,0.001,,
60060,0.002,0.002,0.002,0.002,0.002,,
60120,0.001,0.001,0.001,0.001,0.001,,
60180,0.001,0.001,0.001,0.001,0.001,,
60240,0.001,0.001,0.001,0.001,0.001,,
60300,0.001,0.001,0.001,0.001,0.001,,
60360,0.001,0.001,0.001,0.001,0.001,,
60420,0.001,0.001,0.001,0.001,0.001,,
60480,0.001,0.001,0.001,0.001,0.001,,
60540,0.001,0.001,0.001,0.001,0.001,,
60600,0.001,0.001,0.001,0.001,0.001,,
60660,0.001,0.001,0.001,0.001,0.001,,
60720,0.001,0.001,0.001,0.001,0.001,,
60780,0.001,0.001,0.001,0.001,0.001,,
60840,0.001,0.001,0.001,0.001,0.001,,
60900,0.001,0.001,0.001,0.001,0.001,,
60960,0.001,0.001,0.001,0.001,0.001,,
61020,0.001,0.001,0.001,0.001,0.001,,
61080,0.001,0.001,0.001,0.001,0.001,,
61140,0.001,0.001,0.001,0.001,0.001,,
61200,0.001,0.001,0.001,0.001,0.001,,
61260,0.001,0.001,0.001,0.001,0.001,,
61320,0.001,0.001,0.001,0.001,0.001,,
61380,0.001,0.001,0.001,0.001,0.001,,
61440,0.001,0.001,0.001,0.001,0.001,,
61500,0.001,0.001,0.001,0.001,0.001,,
61560,0.001,0.001,0.001,0.001,0.001,,
61620,0.001,0.001,0.001,0.001,0.001,,
61680,0.001,0.001,0.001,0.001,0.001,,
61740,0.001,0.001,0.001,0.001,0.001,,
61800,0.001,0.001,0.001,0.001,0.001,,
61860,0.001,0.001,0.001,0.001,0.001,,
61920,0.001,0.001,0.001,0.001,0.001,,
61980,0.001,0.001,0.001,0.001,0.001,,
62040,0.001,0.001,0.001,0.001,0.001,,
62100,0.001,0.001,0.001,0.001,0.001,,
62160,0.001,0.001,0.001,0.001,0.001,,
62220,0.001,0.001,0.001,0.001,0.001,,
62280,0.001,0.001,0.001,0.001,0.001,,
62340,0.001,0.001,0.001,0.001,0.001,,
62400,0.001,0.001,0.001,0.001,0.001,,
62460,0.001,0.001,0.001,0.001,0.001,,
62520,0.001,0.001,0.001,0.001,0.001,,
62580,0.001,0.001,0.001,0.001,0.001,,
