UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2018/06/05T00:00:46z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,76,20,32.03,1011.24,0.00,29696,31,657,161.26,204.98,212.54,106.89,135.87,140.93,26792.80,7866.43,966.91,49.52,6.80,0.61,181.39,226.17,233.22,120.03,149.89,154.58,31439.17,8771.44,957.58,42.83,9.11,1.25
2018/06/05T00:02:06z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,76,18,29.43,1011.18,0.00,29696,31,737,113.33,141.72,146.26,74.72,93.74,96.78,19127.94,5577.65,617.89,30.35,3.13,0.61,122.00,155.28,158.50,80.56,102.56,104.78,22054.50,6072.28,689.58,23.53,4.14,0.89
2018/06/05T00:03:26z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,77,18,30.25,1011.21,0.00,30128,31,817,108.15,138.52,147.41,71.35,91.61,97.72,18563.02,5384.04,656.87,40.65,9.76,0.98,119.27,149.19,152.00,78.84,98.70,100.76,21196.54,5842.73,663.11,23.14,2.78,0.70
2018/06/05T00:04:46z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,77,18,30.25,1011.11,0.00,30128,31,897,102.42,131.93,138.33,67.56,87.20,91.36,17461.07,5094.07,594.20,38.82,7.80,0.42,111.76,139.14,142.76,73.89,92.03,94.46,19927.78,5489.19,579.92,23.84,4.84,0.43
2018/06/05T00:06:06z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,77,18,30.25,1011.18,0.00,29592,31,977,98.76,122.87,127.36,65.18,81.27,84.29,16606.73,4844.53,564.58,21.13,4.87,0.36,102.56,130.81,135.00,67.58,86.39,89.28,18595.92,5094.94,576.72,25.14,5.11,1.44
2018/06/05T00:07:26z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,77,19,31.58,1011.08,0.00,29696,31,1057,90.66,114.83,120.21,59.79,75.77,80.21,15454.21,4501.92,533.91,25.06,4.57,0.40,95.62,119.65,125.05,62.92,79.11,82.59,17246.11,4729.32,511.68,21.03,7.35,1.11
2018/06/05T00:08:46z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,78,19,32.40,1011.14,0.00,29672,31,1137,83.76,107.47,112.07,54.93,70.78,76.84,14270.27,4183.13,503.24,23.62,6.84,0.27,91.16,116.22,119.46,60.03,76.68,79.41,16536.73,4547.86,525.54,18.32,4.11,0.92
2018/06/05T00:10:06z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,78,19,32.40,1011.20,0.00,30128,31,1217,78.13,99.62,105.82,51.16,65.62,74.51,13451.60,3928.93,453.60,27.20,5.07,0.29,85.14,108.67,114.67,56.03,71.83,77.67,15538.00,4246.78,481.19,25.19,6.53,3.42
2018/06/05T00:11:26z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,78,19,32.40,1011.18,0.00,30128,31,1297,74.13,97.11,101.29,48.58,63.91,72.91,12780.60,3711.78,484.78,23.16,3.56,0.31,78.28,99.78,103.72,51.53,65.81,74.03,14522.00,3912.78,448.64,19.92,5.44,1.08
2018/06/05T00:12:46z,2c:3a:e8:34:ff:93,2.50i,2.0+OPENLOG+15833 MB+DS3231+BME280+PMSX003A+PMSX003B,78,19,32.40,1011.16,0.00,29592,31,1377,66.58,86.36,90.84,43.51,56.71,68.67,11627.07,3369.31,417.96,21.80,4.16,0.31,73.59,95.70,98.54,48.14,62.89,71.84,13742.92,3729.76,434.68,18.57,3.14,0.62
