UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2018/05/19T00:01:11z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.05,0.00,29696,31,737,20.42,28.20,29.22,19.98,28.20,29.22,3684.67,1047.38,155.71,8.13,1.67,0.56,19.84,28.29,29.21,19.55,28.18,29.21,3289.34,970.58,149.76,7.39,1.11,0.63
2018/05/19T00:02:30z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.17,0.00,29672,31,817,19.40,26.71,27.91,19.40,26.71,27.91,3574.00,983.16,152.73,9.62,1.91,0.56,18.29,24.32,24.55,18.29,24.32,24.55,3056.05,884.47,123.11,2.79,0.37,0.37
2018/05/19T00:03:50z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1009.85,0.00,30128,31,897,19.28,26.15,26.70,19.09,26.15,26.70,3473.87,975.11,147.02,7.53,0.57,0.56,17.58,23.86,24.44,17.58,23.86,24.44,2977.42,872.94,121.97,5.22,0.64,0.33
2018/05/19T00:05:09z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.19,0.00,30128,31,977,17.91,24.39,25.26,17.91,24.39,25.26,3278.54,921.54,126.98,10.22,1.37,0.56,17.95,25.45,26.92,17.95,25.45,26.92,3015.87,869.13,129.95,8.79,1.74,0.71
2018/05/19T00:06:29z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.19,0.00,29592,31,1057,18.00,24.27,25.00,17.86,24.27,25.00,3255.27,913.91,138.75,6.95,0.98,0.25,17.86,24.08,24.50,17.86,24.08,24.50,2908.42,849.11,109.22,4.22,0.81,0.47
2018/05/19T00:07:49z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1009.94,0.00,29672,31,1137,16.76,22.58,24.07,16.76,22.58,24.07,3176.13,878.67,126.69,7.47,2.33,0.16,16.87,22.95,23.61,16.87,22.95,23.61,2781.79,813.89,121.66,5.11,1.18,0.66
2018/05/19T00:09:08z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.20,0.00,30128,31,1217,17.76,24.64,25.73,17.76,24.64,25.73,3210.60,900.71,142.20,8.82,1.89,0.16,17.16,22.92,23.08,17.16,22.92,23.08,2844.63,836.68,120.00,3.42,0.45,0.08
2018/05/19T00:10:28z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1009.94,0.00,29944,31,1297,15.83,21.00,22.26,15.83,21.00,22.26,2927.55,814.70,119.40,4.38,1.70,0.66,15.92,20.92,21.89,15.92,20.92,21.89,2624.17,780.64,98.17,3.75,1.78,0.72
2018/05/19T00:11:47z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.10,0.00,29592,31,1377,16.61,22.24,22.72,16.61,22.24,22.72,3012.65,842.57,123.07,7.11,0.50,0.66,15.92,20.22,20.54,15.92,20.22,20.54,2606.84,761.22,104.49,2.62,0.54,0.19
2018/05/19T00:13:07z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.20,0.00,29696,31,1457,14.93,19.09,19.16,14.93,19.09,19.16,2781.75,766.50,92.77,3.91,0.20,0.66,13.84,21.41,22.14,13.84,21.41,22.14,2568.41,735.95,118.89,6.92,1.49,0.27
2018/05/19T00:14:26z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.17,0.00,30128,31,1537,15.10,20.92,22.54,15.10,20.92,22.54,2883.75,796.71,110.02,10.13,2.65,0.56,14.13,19.66,19.95,14.13,19.66,19.95,2380.11,704.84,105.47,3.11,0.39,0.21
2018/05/19T00:15:46z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.19,0.00,30128,31,1617,14.58,19.11,19.84,14.58,19.11,19.84,2708.20,743.69,102.40,4.87,1.02,0.47,13.81,17.97,18.43,13.81,17.97,18.43,2329.62,680.95,80.32,2.49,0.57,0.57
2018/05/19T00:17:06z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.22,0.00,29944,31,1697,14.02,17.53,18.71,14.02,17.53,18.71,2562.40,703.44,97.16,5.51,1.89,0.24,13.89,19.26,19.53,13.89,19.26,19.53,2410.11,700.97,92.79,4.55,0.74,0.57
2018/05/19T00:18:25z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.21,0.00,29592,31,1777,13.23,18.29,19.85,13.23,18.29,19.85,2466.38,679.31,96.85,9.90,2.08,0.25,13.00,18.83,19.47,13.00,18.83,19.47,2396.08,681.28,94.11,5.67,1.25,0.50
2018/05/19T00:19:45z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.21,0.00,29488,31,1857,12.67,16.31,17.62,12.67,16.31,17.62,2370.60,649.67,85.04,6.42,1.98,0.40,11.76,17.11,17.71,11.76,17.11,17.71,2141.61,615.32,91.42,3.84,0.82,0.32
2018/05/19T00:21:04z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.24,0.00,30128,31,1937,13.28,17.36,18.81,13.28,17.36,18.81,2487.51,690.91,89.81,6.77,2.19,0.40,12.83,18.36,18.89,12.83,18.36,18.89,2209.33,651.61,85.83,4.67,0.97,0.11
2018/05/19T00:22:24z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.27,0.00,29944,31,2017,12.47,16.04,17.09,12.47,16.04,17.09,2303.36,643.11,91.51,4.74,1.17,0.23,12.35,17.30,17.38,12.35,17.30,17.38,2130.32,622.54,75.89,3.92,0.16,0.08
2018/05/19T00:23:44z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.22,0.00,29696,31,2097,12.72,17.57,18.64,12.72,17.57,18.64,2451.06,682.77,91.26,6.30,1.96,0.68,11.18,15.29,16.71,11.18,15.29,16.71,1973.61,579.42,82.26,3.37,0.87,0.50
2018/05/19T00:25:03z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.25,0.00,29696,31,2177,12.35,16.72,17.39,12.35,16.72,17.39,2319.46,642.67,95.20,3.74,0.78,0.67,11.00,16.03,16.89,11.00,16.03,16.89,2055.32,596.16,87.03,5.24,0.78,0.78
2018/05/19T00:26:23z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1009.47,0.00,29944,31,2257,12.07,15.82,17.14,12.07,15.82,17.14,2250.41,622.20,82.70,5.64,1.82,0.67,10.84,15.24,15.46,10.84,15.24,15.46,1906.46,557.76,73.65,3.41,0.30,0.78
2018/05/19T00:28:11z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.25,0.00,30128,31,28,5.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,10.00,10.00,8.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2018/05/19T00:29:29z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1010.00,0.00,30128,31,107,10.60,12.58,12.89,10.60,12.58,12.89,1994.07,553.49,55.47,1.20,0.58,0.31,9.39,12.79,13.53,9.39,12.79,13.53,1683.79,487.21,57.76,2.68,0.87,0.55
2018/05/19T00:30:49z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.20,0.00,29592,31,187,10.61,14.04,14.11,10.61,14.04,14.11,2077.96,570.89,69.78,4.67,0.39,0.31,9.77,13.10,13.41,9.77,13.10,13.41,1747.00,510.15,67.23,2.38,0.38,0.08
2018/05/19T00:32:09z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.33,0.00,29696,31,267,9.63,12.04,12.85,9.63,12.04,12.85,1948.96,542.02,61.67,3.59,1.13,0.31,9.84,12.14,12.62,9.84,12.14,12.62,1686.24,498.35,60.86,1.43,0.32,0.08
2018/05/19T00:33:28z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.29,0.00,29672,31,347,9.04,12.22,12.52,9.04,12.22,12.52,1771.30,492.83,60.57,5.72,0.48,0.31,10.08,13.70,14.54,10.08,13.70,14.54,1831.46,521.97,68.70,2.62,0.97,0.49
2018/05/19T00:34:48z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,71,34,41.22,1010.23,0.00,30128,31,427,9.83,13.26,14.04,9.83,13.26,14.04,1858.21,522.51,64.72,6.02,1.09,0.31,8.66,10.87,11.21,8.66,10.87,11.21,1615.58,468.71,51.79,1.87,0.37,0.49
2018/05/19T00:36:07z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1009.98,0.00,30128,31,507,9.62,12.80,13.22,9.62,12.80,13.22,1859.00,517.09,67.56,3.24,0.44,0.31,8.78,11.11,11.62,8.78,11.11,11.62,1584.97,466.41,50.65,2.92,0.43,0.43
2018/05/19T00:37:27z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1010.03,0.00,29696,31,587,8.94,11.51,12.98,8.94,11.51,12.98,1739.04,475.49,62.49,5.23,2.51,0.31,7.68,10.32,10.32,7.68,10.32,10.32,1427.92,410.66,53.97,1.97,0.43,0.43
2018/05/19T00:38:47z,68:c6:3a:8e:57:8e,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,70,34,40.34,1010.13,0.00,29672,31,667,9.29,11.71,12.31,9.29,11.71,12.31,1775.20,489.40,62.53,2.78,1.22,0.31,8.62,11.57,11.86,8.62,11.57,11.86,1534.62,455.51,64.19,2.05,0.30,0.43
