UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2018/05/18T22:54:43z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,72,39,45.69,1010.66,0.01,31624,31,28,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.50,4.00,2.00,3.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2018/05/18T22:56:02z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,72,38,45.01,1010.92,0.02,30128,31,107,4.93,7.53,7.53,4.93,7.53,7.53,930.07,265.09,39.87,1.36,0.00,0.00,4.81,7.83,8.03,4.81,7.83,8.03,939.50,280.39,45.97,3.42,0.39,0.00
2018/05/18T22:57:22z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,72,38,45.01,1010.42,0.02,29640,31,187,6.16,8.27,8.67,6.16,8.27,8.67,1165.93,337.80,44.64,2.47,0.49,0.24,5.57,7.00,7.22,5.57,7.00,7.22,1083.08,320.11,34.70,1.46,0.39,0.00
2018/05/18T22:58:42z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,73,36,44.47,1010.89,0.02,29696,31,267,5.15,7.13,7.64,5.15,7.13,7.64,1164.06,334.30,42.23,1.72,0.98,0.24,4.84,6.92,7.16,4.84,6.92,7.16,1089.87,317.08,45.95,1.79,0.26,0.00
2018/05/18T23:00:02z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,73,35,43.74,1010.81,0.02,30128,31,347,5.07,6.67,6.96,5.07,6.67,6.96,1017.80,286.00,39.18,2.20,0.40,0.24,4.35,5.70,5.78,4.35,5.70,5.78,974.35,278.30,38.51,0.92,0.26,0.00
2018/05/18T23:01:22z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,73,34,42.98,1010.68,0.02,30128,31,427,4.26,5.74,6.28,4.26,5.74,6.28,981.91,285.09,30.80,2.28,0.35,0.35,4.38,5.89,6.14,4.38,5.89,6.14,923.51,272.97,28.14,1.49,0.32,0.00
2018/05/18T23:02:42z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,73,34,42.98,1010.81,0.02,30128,31,507,3.47,4.64,4.77,3.47,4.64,4.77,801.13,231.04,28.87,0.79,0.35,0.35,4.84,6.26,6.26,4.84,6.26,6.26,928.11,278.11,36.03,1.37,0.32,0.00
2018/05/18T23:04:02z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,73,33,42.20,1010.84,0.02,29696,31,587,3.96,5.40,5.47,3.96,5.40,5.47,819.00,234.89,31.22,0.98,0.07,0.35,4.03,4.95,4.95,4.03,4.95,4.95,837.24,241.03,34.16,1.24,0.32,0.00
2018/05/18T23:05:22z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,73,33,42.20,1010.85,0.02,29672,31,667,3.76,5.00,5.65,3.76,5.00,5.65,784.37,223.33,33.89,1.57,0.57,0.30,3.70,4.97,4.97,3.70,4.97,4.97,762.57,226.95,28.11,1.05,0.32,0.00
2018/05/18T23:06:42z,68:c6:3a:8e:5b:a9,2.50i,2.0+OPENLOG+15931 MB+DS3231+BME280+PMSX003A+PMSX003B,73,33,42.20,1010.79,0.02,30128,31,747,3.38,4.30,4.30,3.38,4.30,4.30,765.38,212.26,19.23,0.34,0.57,0.30,2.79,3.92,4.16,2.79,3.92,4.16,727.97,212.87,25.58,1.29,0.74,0.00
